2962,4557834,13.611938610470125,0.0
2962,4339539,13.558749712570576,0.0
2962,3215422,13.406998908406612,0.0
4696,7716223,21.06133245807117,1.0
4696,7716224,20.646678539501004,0.0
4696,4148808,20.25162416644452,0.0
8701,7990420,51.01552204993819,1.0
8701,8214621,31.24585070484327,0.0
8701,8214615,28.797775194619764,0.0
10264,7717624,13.035937532948417,0.0
10264,5070732,12.991226525175929,0.0
10264,7717627,10.90814289383795,0.0
12903,195106,19.100389913989428,0.0
12903,7538286,18.35986241666468,0.0
12903,3541854,14.98294703331856,0.0
14947,7541537,25.13307199993793,0.0
14947,1897621,25.027059133371186,0.0
14947,7541535,24.927467709132173,0.0
15441,7979659,12.63268671674816,0.0
15441,7001007,10.92371775853448,0.0
15441,7916417,10.681398619221875,0.0
15607,2382150,17.733151002437435,0.0
15607,7933936,16.778360882768155,0.0
15607,3502537,16.487339930613473,0.0
17848,572165,11.832686454268565,0.0
17848,7935459,11.683928023067104,0.0
17848,723849,11.59699455104158,0.0
17884,7723241,19.718671417065156,1.0
17884,7723242,17.000458438907494,0.0
17884,7723246,16.522829442310226,0.0
20520,3482151,10.53167748824993,0.0
20520,3718383,10.207425732236816,0.0
20520,221142,10.143076339822205,0.0
21948,7684758,15.610108189982528,1.0
21948,7684764,12.124679370177873,0.0
21948,7684765,12.065764312634494,0.0
22479,5406525,21.29837071209425,0.0
22479,267112,19.58857628537492,0.0
22479,5468038,17.536961797563976,0.0
22670,7588278,21.64393643196297,0.0
22670,7588277,20.42493190057272,0.0
22670,1651330,20.25793451053107,0.0
25025,6762280,17.380515154257587,0.0
25025,3094929,17.23308264617108,0.0
25025,6061747,17.048075142803498,0.0
25344,456873,15.216833080719857,0.0
25344,7997130,15.15018286415524,0.0
25344,7905153,10.810850257847736,0.0
26485,1987744,14.100948934530544,0.0
26485,3119275,13.684147523333197,0.0
26485,6974084,13.171798043297075,0.0
27618,6249205,18.30139953424538,0.0
27618,680751,18.272225028132613,0.0
27618,6496465,17.962250980525322,0.0
27743,7446059,18.40913187965899,0.0
27743,7753412,15.717699045010548,0.0
27743,7567115,14.327228826761932,0.0
29612,7725921,11.04025121411137,0.0
29612,76660,10.529426973113305,0.0
29612,8058725,9.058020536882356,0.0
34039,268403,17.914361463914744,0.0
34039,1807202,17.718533651989482,0.0
34039,7356987,17.70648434060037,0.0
36388,1478414,14.179157346277773,0.0
36388,4009421,13.980576146910014,0.0
36388,7948169,13.841232574132922,1.0
36703,779862,15.497787378459032,0.0
36703,7996780,15.497787378459032,1.0
36703,5179929,14.374064896527909,0.0
39577,7376125,8.881772453357907,0.0
39577,3910887,8.881772453357907,0.0
39577,5636981,8.881772453357907,0.0
40056,581320,12.332580662524498,0.0
40056,3859454,12.234796339805769,0.0
40056,7917864,11.775609304053283,0.0
42555,1738430,21.73468845528638,0.0
42555,8410983,21.37215318393472,0.0
42555,807073,21.25808139579339,0.0
43649,7648216,18.199685273740187,0.0
43649,7648210,17.93388756050039,1.0
43649,7648212,17.92524630518064,0.0
45590,4052025,10.986718810317567,0.0
45590,4869951,10.986718810317567,0.0
45590,6993029,10.986718810317567,0.0
47588,4423806,19.461444199160887,0.0
47588,1196769,19.34452417475551,0.0
47588,1196770,19.294040791704223,0.0
49802,7329431,18.984222981127328,0.0
49802,7329437,18.011272010739926,0.0
49802,7329439,17.8508100439494,1.0
49943,1934313,17.26583643345617,0.0
49943,197598,13.60068899214275,0.0
49943,18406,13.572575717266384,0.0
54531,6117046,17.273621480485513,0.0
54531,1401473,16.09809891964757,0.0
54531,7189076,15.510697380470107,0.0
58074,1534210,13.262242032425142,0.0
58074,7394590,13.093657365832946,0.0
58074,117739,13.057042287517705,0.0
58234,222372,12.588454615428155,0.0
58234,7903276,12.341500045477543,0.0
58234,222374,11.967943976883092,0.0
58801,7374039,9.517942998940748,0.0
58801,3790414,9.508282436988074,0.0
58801,2006975,9.467956760200444,0.0
59030,6458054,20.00358758332076,0.0
59030,8128748,19.256992681040423,0.0
59030,7992994,18.142745013401864,1.0
60677,5142194,16.974708957881354,0.0
60677,5142193,16.81900704973861,0.0
60677,2446688,16.591547734127563,0.0
64179,369080,13.952978195511566,0.0
64179,4415003,13.870853256135163,0.0
64179,2342889,13.847453521424448,0.0
66161,7540805,35.84951758053697,1.0
66161,7540811,29.02701255938853,0.0
66161,7540806,28.21082544606245,0.0
66389,8573469,12.60732677263712,0.0
66389,8573471,12.527407396535953,0.0
66389,6788699,12.45818003190907,0.0
66771,578100,22.270688828790625,0.0
66771,5076368,22.050082971233252,0.0
66771,7532068,21.095348322710056,1.0
67802,3213537,19.42602892476028,0.0
67802,124539,19.29574107595772,0.0
67802,3790535,19.05805632305553,0.0
68832,802116,18.36803204501554,0.0
68832,7523096,18.29211188421415,0.0
68832,3861346,17.194314035848656,0.0
70595,4128197,11.47214251669612,0.0
70595,7348625,11.341002595979932,0.0
70595,2413167,11.320568063640838,0.0
73788,8772421,17.389487370384504,0.0
73788,7451124,17.095512494394153,0.0
73788,4295704,16.669013771958976,0.0
75698,7550501,30.257740348348868,0.0
75698,7550499,30.107285906723448,1.0
75698,7550506,29.866800698493734,0.0
79891,7073214,24.8253166720628,0.0
79891,1884408,23.260721887498363,0.0
79891,5799367,23.057254936826304,0.0
81137,7321879,24.83553776532281,0.0
81137,7321887,24.23028245191505,1.0
81137,4001615,23.141801406293705,0.0
82379,7877893,16.400288667676513,0.0
82379,7877890,15.874849213644874,0.0
82379,7877891,15.15111743154781,1.0
84473,2980961,24.176016677173653,0.0
84473,5885419,24.01320468565982,0.0
84473,1277036,23.83643588923985,0.0
85904,3980122,19.086319551555132,0.0
85904,1197963,18.392980976555684,0.0
85904,3012141,18.228113970369343,0.0
86624,4263422,11.52012907943642,0.0
86624,580158,11.47648136261235,0.0
86624,6627910,11.43319433307355,0.0
87019,7076754,13.514281538611698,1.0
87019,7076757,13.413986633835046,0.0
87019,961594,12.601484759003164,0.0
89418,7704654,22.989701683616907,0.0
89418,7704658,20.1190941879977,0.0
89418,7716960,17.48564733554899,0.0
91422,7564346,19.528500338048225,0.0
91422,7564348,19.185353120250216,1.0
91422,1195177,18.43185714674692,0.0
92437,1527301,15.613507994308335,0.0
92437,3342795,14.954069717954976,0.0
92437,2603688,14.791450418395415,0.0
93308,7341084,9.509889904127624,1.0
93308,7341075,8.721604752480918,0.0
93308,6733241,8.721604752480918,0.0
96250,4570670,11.288073099719902,0.0
96250,4570675,11.133893136873796,0.0
96250,8568625,10.934057248896226,0.0
98682,2943881,22.82449019590909,0.0
98682,903406,21.89870020885372,0.0
98682,4277751,17.824325091966042,0.0
105549,2050197,18.994577722744857,0.0
105549,3903449,18.247433474030235,0.0
105549,4201984,18.247433474030235,0.0
109819,236942,16.42622188624127,0.0
109819,166849,15.970898416042996,0.0
109819,5310693,15.945726771790923,0.0
111377,1474436,12.429722188083058,1.0
111377,6746877,12.184045346344597,0.0
111377,6746876,12.08807470918876,0.0
111723,5242240,13.574509443091088,0.0
111723,2737451,13.51185714277997,0.0
111723,6506688,13.14634414583551,0.0
112318,8324987,11.557297268333624,0.0
112318,5883074,11.468580855066234,0.0
112318,7459756,11.417207913792442,1.0
114037,7990347,12.748196554730432,0.0
114037,1433275,12.383442178075809,0.0
114037,3042404,12.299842419164564,1.0
